,flags,time/s,control/V,Ewe/V,I/mA,(Q-Qo)/C,I Range,overvoltage,irfree
210,22,3785.57130436835,0.26220575,0.26197773,0.18882983603124437,0.0079880785,40,9.441491801562219e-05,0.2618833172635335
211,22,3785.883904360453,0.26345626,0.26323536,0.18867442124164857,0.0080483,40,9.433721062082429e-05,0.26314102317336663
212,22,3786.196304352561,0.264706,0.26448655,0.18995746935481886,0.008108674,40,9.497873467740943e-05,0.26439157255011264
213,22,3786.508904344664,0.26595616,0.2657188,0.18946029442177936,0.008169225,40,9.473014721088969e-05,0.2656240577613432
214,22,3786.8215043367672,0.2672066,0.26698002,0.1905147563107057,0.0082299365,40,9.525737815535284e-05,0.266884764813846
215,22,3787.1339043288754,0.26845634,0.26821905,0.18967886185193655,0.008290642,40,9.483943092596828e-05,0.2681242143143438
216,22,3787.4465043209784,0.26970667,0.26944575,0.19092917553290156,0.008351504,40,9.546458776645078e-05,0.26935028254930327
217,22,3787.759104313096,0.27095696,0.27070215,0.19091244617300918,0.0084125055,40,9.54562230865046e-05,0.2706066972212037
218,22,3788.0715043051896,0.2722067,0.27195475,0.19130617419566232,0.008473519,40,9.565308709783116e-05,0.27185909196714714
219,22,3788.3841042972927,0.27345717,0.27319878,0.19157583494756292,0.00853469,40,9.578791747378146e-05,0.2731029954802008
220,22,3788.6967042893957,0.2747073,0.27445805,0.19405731649953217,0.008596327,40,9.702865824976609e-05,0.27436102206959445
221,22,3789.0091042815184,0.27595705,0.2757073,0.19440994157599256,0.008658358,40,9.720497078799628e-05,0.2756100995069036
222,22,3789.321704273607,0.27720752,0.27695706,0.19511050369073368,0.008720612,40,9.755525184536684e-05,0.2768595096151743
223,22,3789.6342042657125,0.2784574,0.27819994,0.1948240580076379,0.008782909,40,9.741202900381895e-05,0.2781025288908723
224,22,3789.946704257818,0.27970737,0.27946615,0.19680464885762472,0.008845498,40,9.840232442881236e-05,0.2793677498667333
225,22,3790.259304249921,0.2809579,0.2807093,0.1965159378844361,0.008908329,40,9.825796894221805e-05,0.28061103849597785
226,22,3790.5718042420267,0.28220788,0.28196335,0.19706763591010446,0.008971195,40,9.853381795505223e-05,0.2818648145707168
227,22,3790.884304234147,0.28345776,0.2832218,0.19748919995393766,0.009034175,40,9.874459997696883e-05,0.2831230664561601
228,22,3791.1969042262353,0.28470826,0.28446427,0.19913135023216233,0.009097498,40,9.956567511608116e-05,0.284364704201364
229,22,3791.509404218341,0.28595838,0.28571364,0.19872826335955748,0.009161015,40,9.936413167977874e-05,0.2856142787039373
230,22,3791.8219042104465,0.2872081,0.28696415,0.20035126391137892,0.009224754,40,0.00010017563195568946,0.28686397265104907
231,22,3792.1345042025496,0.28845865,0.28820065,0.20064954465758703,0.009288754,40,0.00010032477232879351,0.28810032186654144
232,22,3792.4469041946577,0.28970832,0.28944176,0.20163759511490326,0.009352926,40,0.00010081879755745162,0.28934094555714834
233,22,3792.7595041867608,0.29095852,0.29070452,0.20180305335407134,0.0094172815,40,0.00010090152667703567,0.2906036170299178
234,22,3793.072104178864,0.292209,0.2919499,0.20451073592148306,0.009482089,40,0.00010225536796074152,0.2918476426365711
235,22,3793.384504170972,0.29345873,0.29320148,0.2047736472530859,0.009547276,40,0.00010238682362654295,0.29309908951189895
236,22,3793.6971041630895,0.29470906,0.2944375,0.2061407002465392,0.009612765,40,0.0001030703501232696,0.29433442750410954
237,22,3794.009704155178,0.29595932,0.29569268,0.20579744441424008,0.009678396,40,0.00010289872220712004,0.2955897835440282
238,22,3794.322104147286,0.29720905,0.29693976,0.20742358327391291,0.009744161,40,0.00010371179163695645,0.29683604865491153
239,22,3794.634704139389,0.2984596,0.29820377,0.20746648236603932,0.009810146,40,0.00010373324118301966,0.29810003310479477
240,22,3794.947204131495,0.29970935,0.2994682,0.2093434891097843,0.009876423,40,0.00010467174455489215,0.2993635177333656
241,22,3795.2597041236004,0.3009594,0.3007163,0.2090942817828889,0.00994287,40,0.00010454714089144445,0.3006117635986258
242,22,3795.572304115718,0.3022099,0.3019568,0.21032291400857162,0.010009454,40,0.0001051614570042858,0.30185164114957835
243,22,3795.884804107809,0.30345976,0.30321562,0.21114601138899902,0.010076338,40,0.0001055730056944995,0.303110049896222
244,22,3796.1973040999146,0.3047098,0.30446833,0.21252266514556872,0.010143559,40,0.00010626133257278437,0.3043620723885881
245,22,3796.5099040920177,0.3059603,0.30572298,0.2121392298245075,0.010210892,40,0.00010606961491225376,0.3056169120764482
246,22,3796.8224040841305,0.3072103,0.30697203,0.21371672019423738,0.010278399,40,0.0001068583600971187,0.30686516846485407
247,22,3797.134904076229,0.30846012,0.30820256,0.21496314885343093,0.010346259,40,0.00010748157442671546,0.3080950831419124
248,22,3797.447504068332,0.30971068,0.3094465,0.21652406942398628,0.010414575,40,0.00010826203471199314,0.30933825161808953
249,22,3797.7600040604375,0.3109607,0.31071836,0.2164170338566782,0.010483056,40,0.0001082085169283391,0.31061014904609047
250,22,3798.072504052543,0.31221053,0.31196678,0.21667837774573062,0.010551576,40,0.00010833918887286531,0.3118584376589665
251,22,3798.3851040446607,0.31346098,0.31320587,0.2173564626937301,0.010620222,40,0.00010867823134686505,0.3130971897744057
252,22,3798.6975040367543,0.31471074,0.3144536,0.2197012980839066,0.010689274,40,0.0001098506490419533,0.31434375118811625
253,22,3799.0101040288573,0.31596097,0.31571504,0.22028372831890852,0.010758778,40,0.00011014186415945426,0.3156049028727027
254,22,3799.3227040209604,0.31721136,0.3169748,0.2228859141771311,0.010828791,40,0.00011144295708856555,0.31686334594710147
255,22,3799.635104013083,0.31846106,0.31822005,0.22366944412827872,0.01089925,40,0.00011183472206413936,0.31810821442077336
256,22,3799.9477040051715,0.31971148,0.3194865,0.22452131257512553,0.01097002,40,0.00011226065628756276,0.3193742381764151
257,22,3800.260303997289,0.3209617,0.3207268,0.22398880959152834,0.011040744,40,0.00011199440479576417,0.320614817481038
258,22,3800.5727039893827,0.32221144,0.32198235,0.22587328675363327,0.011111653,40,0.00011293664337681664,0.32186941728232815
259,22,3800.885303981486,0.32346192,0.3232261,0.22720417896080214,0.011183063,40,0.00011360208948040106,0.32311249215643023
260,22,3801.197903973589,0.3247121,0.3244793,0.2283970197840004,0.011254873,40,0.0001141985098920002,0.3243651131947436
261,22,3801.5103039657115,0.3259618,0.32572985,0.22976372543641688,0.01132704,40,0.00011488186271820844,0.3256149650916275
262,22,3801.8229039578,0.32721233,0.3269773,0.23079397086776332,0.011399627,40,0.00011539698543388166,0.32686191557941596
263,22,3802.1354039499056,0.3284622,0.328219,0.2310029126481029,0.011472328,40,0.00011550145632405145,0.32810349506848674
264,22,3802.447903942011,0.32971212,0.3294724,0.23352426827992723,0.011545486,40,0.00011676213413996361,0.3293556306633301
265,22,3802.7605039341142,0.33096266,0.33071885,0.23380815804067423,0.0116190445,40,0.00011690407902033711,0.33060194104999274
266,22,3803.07300392622,0.33221266,0.33196396,0.23677485293345502,0.011693123,40,0.00011838742646672751,0.33184556892958184
267,22,3803.3855039183254,0.33346254,0.3332118,0.23786366066001818,0.0117678,40,0.00011893183033000909,0.33309287756641376
268,22,3803.6981039104285,0.334713,0.33446813,0.239079506239812,0.011842869,40,0.000119539753119906,0.33434858654387717
269,22,3804.0105039025366,0.3359627,0.3357126,0.23978940033446872,0.011918173,40,0.00011989470016723436,0.33559271697509524
270,22,3804.3231038946396,0.3372129,0.33696535,0.24083295142699868,0.011993821,40,0.00012041647571349933,0.33684493582111574
271,22,3804.6357038867427,0.33846343,0.3382241,0.24250618837506832,0.012069854,40,0.00012125309418753415,0.3381028598933308
272,22,3804.948103878851,0.33971313,0.3394702,0.24525810501469625,0.012146571,40,0.00012262905250734813,0.33934757863868525
273,22,3805.260703870954,0.3409634,0.34073597,0.2452324305389817,0.012223713,40,0.00012261621526949085,0.34061335571237333
274,22,3805.573303863057,0.34221372,0.34198755,0.24819126310673578,0.012301328,40,0.00012409563155336788,0.3418634546270831
275,22,3805.885703855165,0.34346348,0.34321862,0.24926818342865031,0.012379492,40,0.00012463409171432517,0.3430939905001131
276,22,3806.1983038472827,0.34471387,0.34446666,0.24995144918256518,0.012457999,40,0.00012497572459128258,0.3443416807218656
277,22,3806.510903839371,0.3459641,0.3457169,0.2516178485719112,0.012536858,40,0.00012580892428595562,0.3455910847486572
278,22,3806.8233038314793,0.34721377,0.34696057,0.25432028201947166,0.012616361,40,0.00012716014100973584,0.3468334142474943
279,22,3807.1359038235823,0.34846434,0.34819403,0.25547466784229744,0.012696499,40,0.00012773733392114873,0.34806629557356483
280,22,3807.448403815695,0.3497141,0.34945562,0.25728336495841697,0.012777094,40,0.00012864168247920849,0.34932698313632266
281,22,3807.7609038077935,0.3509642,0.35070935,0.25921096802780763,0.012858242,40,0.0001296054840139038,0.35057974343299353
282,22,3808.0735037998966,0.35221466,0.3519482,0.26119870701584613,0.012940064,40,0.00013059935350792306,0.35181760230283365
283,22,3808.386003792002,0.3534646,0.35319057,0.26345847235793585,0.0130224945,40,0.00013172923617896793,0.3530588418335384
284,22,3808.6985037841077,0.35471454,0.35444334,0.26657905673617366,0.013105768,40,0.00013328952836808684,0.35431005196523846
285,22,3809.011103776211,0.3559651,0.35568902,0.2676612416269628,0.013189716,40,0.00013383062081348142,0.355555188343954
286,22,3809.3236037683237,0.3572151,0.3569382,0.2698578469347712,0.013274174,40,0.0001349289234673856,0.3568032841865027
287,22,3809.636103760422,0.35846484,0.35819897,0.2717048406203917,0.01335924,40,0.00013585242031019585,0.35806311813594893
288,22,3809.948703752525,0.3597154,0.35946205,0.27397548154557416,0.013444995,40,0.0001369877407727871,0.35932506484292165
289,22,3810.261103744633,0.36096513,0.36070156,0.2747652490961401,0.013531142,40,0.00013738262454807005,0.36056417834957305
290,22,3810.573703736736,0.36221534,0.36194977,0.27750340880465085,0.013617934,40,0.00013875170440232542,0.36181101993828263
291,22,3810.886303728854,0.3634658,0.3631839,0.2793572435334166,0.013705421,40,0.0001396786217667083,0.3630442071909927
292,22,3811.1987037209474,0.3647155,0.36444667,0.28205657748398627,0.013793581,40,0.00014102828874199314,0.3643056415282288
293,22,3811.5113037130504,0.3659658,0.36569723,0.2837535541309215,0.013882483,40,0.00014187677706546076,0.36555535809193784
294,22,3811.8239037051535,0.36721614,0.3669395,0.2870978228170493,0.013972193,40,0.00014354891140852465,0.3667959659640035
295,22,3812.136303697276,0.36846587,0.36819246,0.2886647644470366,0.014062574,40,0.0001443323822235183,0.368048131731012
296,22,3812.4489036893647,0.36971635,0.3694434,0.2909189390387521,0.014153642,40,0.00014545946951937606,0.3692979273236172
297,22,3812.7615036814823,0.37096643,0.37069857,0.292524891607453,0.014245283,40,0.00014626244580372648,0.3705523087593354
298,22,3813.073903673576,0.3722162,0.37194157,0.2957333420660717,0.014337664,40,0.00014786667103303586,0.3717936997962521
299,22,3813.386503665679,0.3734667,0.3731714,0.2979766426608945,0.014430939,40,0.00014898832133044727,0.37302240078160537
300,22,3813.6990036577845,0.37471658,0.37443143,0.3006613310302839,0.0145249665,40,0.00015033066551514197,0.37428110062797243
301,22,3814.0115036499046,0.37596652,0.375681,0.3033025464212864,0.014619812,40,0.0001516512732106432,0.3755293615956706
302,22,3814.324103641993,0.37721705,0.3769444,0.30627051160859897,0.014715588,40,0.0001531352558042995,0.3767912576637361
303,22,3814.6366036340987,0.37846708,0.37820187,0.3089933646319607,0.014812198,40,0.00015449668231598036,0.37804737542805084
304,22,3814.9491036262043,0.37971693,0.3794572,0.3121028120946798,0.014909763,40,0.00015605140604733992,0.37930115412793397
305,22,3815.2617036183074,0.3809674,0.38069302,0.31414790769167134,0.015008135,40,0.00015707395384583565,0.38053594448258604
306,22,3815.5741036104155,0.38221714,0.38194317,0.31667401831104236,0.015107187,40,0.0001583370091555212,0.3817848292467954
307,22,3815.8867036025185,0.3834673,0.38320598,0.3186026035030105,0.015206972,40,0.00015930130175150525,0.38304667876073323
308,22,3816.1993035946216,0.38471782,0.3844477,0.32198631016442825,0.015307606,40,0.00016099315508221411,0.38428670066968584
309,22,3816.5117035867297,0.3859675,0.38570783,0.3242918809912947,0.015409075,40,0.00016214594049564736,0.38554567948179136
310,22,3816.8243035788473,0.38721773,0.3869401,0.3284064556147046,0.01551164,40,0.0001642032278073523,0.38677588862056606
311,22,3817.136903570936,0.38846815,0.38818258,0.33130892955389124,0.0156152705,40,0.00016565446477694563,0.38801692600626186
312,22,3817.449303563044,0.38971785,0.38943243,0.3348638890089539,0.015719887,40,0.00016743194450447697,0.3892649983228295
313,22,3817.761903555147,0.39096826,0.39067784,0.33775915500629594,0.015825551,40,0.00016887957750314796,0.3905089599400902
314,22,3818.07450354725,0.3922185,0.3919279,0.34127887826501113,0.015932249,40,0.00017063943913250558,0.3917572584910128
315,22,3818.386903539358,0.39346823,0.39317682,0.3434322186913243,0.016039751,40,0.00017171610934566214,0.3930051077451007
316,22,3818.699503531476,0.3947187,0.39443344,0.3465282603598955,0.016148163,40,0.00017326413017994773,0.39426017464774366
317,22,3819.012003523567,0.39596853,0.39567745,0.3495297051976438,0.016257495,40,0.00017476485259882192,0.39550268246643194
318,22,3819.3245035156724,0.39721856,0.39693373,0.3536221604261982,0.016367966,40,0.0001768110802130991,0.39675692333674856
319,22,3819.6371035077755,0.39846906,0.39819324,0.3569944554982891,0.016479595,40,0.00017849722774914456,0.3980147429379613
320,22,3819.9496034998883,0.39971903,0.39944395,0.36049964038442006,0.016592316,40,0.00018024982019221002,0.39926370440916265
321,22,3820.2621034919866,0.40096897,0.40069163,0.3633163786378226,0.016705995,40,0.0001816581893189113,0.4005099702667968
322,22,3820.5747034840897,0.4022194,0.40194702,0.36718894992165296,0.016820787,40,0.00018359447496082648,0.4017634270094142
323,22,3820.8872034761953,0.40346953,0.40319118,0.3696423167607642,0.016936515,40,0.0001848211583803821,0.40300635787871375
324,22,3821.199703468301,0.40471926,0.4044476,0.3738794513048287,0.017053304,40,0.00018693972565241436,0.40426064561866215
325,22,3821.5123034604185,0.4059698,0.40569177,0.37682319113161,0.017171243,40,0.000188411595565805,0.40550336110379026
326,22,3821.824803452517,0.4072199,0.40693814,0.3820941121057,0.017290456,40,0.00019104705605284999,0.40674708856787906
327,22,3822.137303444615,0.4084697,0.40818202,0.3849715841759078,0.017410921,40,0.0001924857920879539,0.40798953916366154
328,22,3822.449903436718,0.40972018,0.40942603,0.3890531554246417,0.017532561,40,0.00019452657771232084,0.4092315069191444
329,22,3822.762303428841,0.4109699,0.41066492,0.3926562743296227,0.0176553,40,0.00019632813716481134,0.4104685879013484
330,22,3823.0749034209293,0.41222015,0.41191465,0.395942578967281,0.017779244,40,0.0001979712894836405,0.4117166753360352
331,22,3823.387503413047,0.4134705,0.41316375,0.3992512229084728,0.017904172,40,0.0001996256114542364,0.4129641257523
332,22,3823.6999034051405,0.41472024,0.41442502,0.40466174384232856,0.018030401,40,0.00020233087192116428,0.41422268457760275
333,22,3824.0125033972436,0.41597068,0.41567564,0.40844937668482917,0.018158153,40,0.0002042246883424146,0.41547141541785876
334,22,3824.3251033893466,0.4172209,0.4169364,0.4124884852582196,0.018287152,40,0.0002062442426291098,0.41673015330986113
335,22,3824.6375033814693,0.41847056,0.41818506,0.4158608251132816,0.018417183,40,0.0002079304125566408,0.41797712484333327
336,22,3824.950103373558,0.41972113,0.41944593,0.41986972195743466,0.018548504,40,0.00020993486097871733,0.4192359970504898
337,22,3825.2626033656634,0.4209709,0.4206781,0.4236611870641491,0.018680992,40,0.00021183059353207457,0.4204662783370557
338,22,3825.575103357769,0.42222095,0.421928,0.4278666942628597,0.018814743,40,0.00021393334713142986,0.4217140551820739
339,22,3825.887703349872,0.42347148,0.42317313,0.43165977838683656,0.018949747,40,0.0002158298891934183,0.4229572996693698
340,22,3826.2002033419776,0.4247214,0.4244262,0.43598629839432856,0.019086014,40,0.0002179931491971643,0.4242082048564791
341,22,3826.512703334083,0.4259713,0.42566067,0.4402753881973567,0.019223642,40,0.00022013769409867835,0.4254405321095207
342,22,3826.8253033261863,0.4272218,0.42692146,0.444609896839923,0.019362684,40,0.0002223049484199615,0.4266991521038109
343,22,3827.137803318299,0.42847183,0.42816508,0.4493151060009133,0.019503063,40,0.00022465755300045664,0.42794042061014653
344,22,3827.4503033103974,0.42972174,0.42941448,0.45305607732009623,0.019644784,40,0.00022652803866004813,0.4291879528859463
345,22,3827.7629033025005,0.43097213,0.43064824,0.4564943678775375,0.01978764,40,0.00022824718393876876,0.43041999028287337
346,22,3828.075403294606,0.43222225,0.43191698,0.4621147925691478,0.019931901,40,0.0002310573962845739,0.4316859245392165
347,22,3828.3879032867117,0.433472,0.43317032,0.4663566277437172,0.020077668,40,0.0002331783138718586,0.43293714028964375
348,22,3828.7005032788147,0.43472257,0.43440726,0.47058571822081596,0.02022481,40,0.00023529285911040799,0.4341719711351065
349,22,3829.012903270923,0.43597227,0.43567783,0.47504972705176307,0.020373225,40,0.00023752486352588152,0.4354403015410456
350,22,3829.3255032630404,0.43722242,0.43692958,0.48019152238119833,0.020523265,40,0.00024009576119059917,0.4366894877883089
351,22,3829.638103255129,0.43847284,0.438174,0.484129349619578,0.02067469,40,0.000242064674809789,0.4379319446483103
352,22,3829.950503247237,0.43972266,0.4394239,0.4894843574461145,0.020827519,40,0.00024474217872305724,0.4391791467430146
353,22,3830.26310323934,0.44097295,0.44066158,0.49316965930973566,0.020981805,40,0.0002465848296548678,0.44041499454084376
354,22,3830.575703231443,0.44222322,0.44191614,0.4980755442905125,0.021137467,40,0.00024903777214525623,0.44166710016158583
355,22,3830.8881032235513,0.44347292,0.4431632,0.5024171397512176,0.02129446,40,0.0002512085698756088,0.4429119777418462
356,22,3831.2007032156544,0.44472343,0.4444193,0.5065798279566023,0.021452902,40,0.00025328991397830116,0.44416600468174006
357,22,3831.5133032077574,0.44597358,0.44565704,0.5108091286978191,0.021612613,40,0.00025540456434890955,0.44540164008477523
358,22,3831.8257031998655,0.44722334,0.4469159,0.5153672046646749,0.021773616,40,0.00025768360233233747,0.44665821114444804
359,22,3832.1383031919686,0.44847384,0.44817716,0.5201797083698789,0.021936143,40,0.00026008985418493944,0.4479170689783651
360,22,3832.4508031840815,0.44972366,0.44941816,0.5249842824349464,0.022100134,40,0.00026249214121747323,0.4491556651978786
361,22,3832.7633031761798,0.45097366,0.45065662,0.52938841253021,0.022265552,40,0.000264694206265105,0.450391928441974
